
Iteration; Rate; AvgRate; NumberOfSensors 
4552;74.82;70,88282;1
4553;61.60;70,88078;1
4555;69.64;70,87395;1
4556;45.66;70,86842;1
4558;99.36;70,86886;1
4559;49.36;70,86414;1
4561;55.78;70,85855;1
4562;78.53;70,86023;1
4564;53.30;70,85458;1
4565;55.85;70,85129;1
4567;72.79;70,84869;1
4568;86.17;70,85205;1
4570;79.09;70,85069;1
4571;68.32;70,85013;1
4573;71.54;70,84451;1
4574;34.21;70,8365;1
4576;39.27;70,8283;1
4577;62.92;70,82657;1
4579;57.63;70,81699;1
4580;55.22;70,81358;1
4582;63.07;70,81254;1
4583;70.40;70,81245;1
4585;63.39;70,80854;1
4586;66.90;70,80769;1
4588;44.94;70,79755;1
4589;86.38;70,80094;1
4591;86.73;70,79967;1
4592;51.97;70,79556;1
4594;47.74;70,78651;1
4595;69.90;70,78632;1
4597;75.40;70,78013;1
4598;55.90;70,77689;1
4600;48.43;70,76703;1
4601;60.01;70,76469;1
4603;57.74;70,75524;1
4604;40.87;70,74875;1
4606;63.24;70,74317;1
4607;65.08;70,74194;1
4609;70.24;70,73943;1
4610;61.33;70,73739;1
4612;70.45;70,73478;1
4613;80.37;70,73687;1
4615;92.52;70,73392;1
4616;43.13;70,72794;1
4618;43.77;70,71957;1
4619;42.99;70,71357;1
4621;75.53;70,70673;1
4622;55.17;70,70336;1
4624;93.97;70,70235;1
4625;56.63;70,6993;1
4627;68.87;70,69171;1
4628;56.86;70,68872;1
4630;76.64;70,68352;1
4631;48.73;70,67878;1
4633;58.36;70,67128;1
4634;83.24;70,674;1
4636;66.03;70,66615;1
4637;59.54;70,66375;1
4639;54.88;70,653;1
4640;64.59;70,6517;1
4642;70.61;70,64747;1
4643;61.68;70,64554;1
4645;96.88;70,64789;1
4646;56.34;70,64481;1
4648;71.62;70,63926;1
4649;59.09;70,63677;1
4651;36.89;70,62725;1
4652;51.91;70,62323;1
4654;84.82;70,62034;1
4655;66.10;70,61937;1
4657;108.10;70,62432;1
4658;40.93;70,61794;1
4660;68.10;70,61696;1
4661;42.37;70,6109;1
4663;57.32;70,60268;1
4664;50.08;70,59828;1
4666;48.18;70,59016;1
4667;66.84;70,58936;1
4669;78.42;70,5839;1
4670;61.09;70,58186;1
4672;56.82;70,57639;1
4673;73.62;70,57703;1
4675;51.06;70,56422;1
4676;62.10;70,56242;1
4678;73.06;70,55692;1
4679;44.22;70,55129;1
4681;66.57;70,54799;1
4682;59.13;70,54555;1
4684;85.77;70,54416;1
4685;54.15;70,54066;1
4687;57.41;70,53259;1
4688;49.83;70,52818;1
4690;59.10;70,52161;1
4691;53.18;70,51791;1
4693;53.11;70,51148;1
4694;54.49;70,50807;1
4696;60.72;70,50073;1
4697;46.04;70,49552;1
4699;45.17;70,48884;1
4700;76.59;70,49014;1
4702;55.08;70,48137;1
4703;39.67;70,47482;1
4705;87.98;70,4747;1
4706;54.18;70,47124;1
4708;97.92;70,47112;1
4709;53.49;70,46751;1
4711;55.04;70,45962;1
4712;44.00;70,454;1
4714;47.22;70,44468;1
4715;54.49;70,44129;1
4717;45.43;70,43593;1
4718;79.98;70,43795;1
4720;64.90;70,43019;1
4721;54.64;70,42685;1
4723;65.75;70,42254;1
4724;71.09;70,42268;1
4726;69.81;70,41589;1
4727;38.05;70,40904;1
4729;15.94;70,38484;1
4730;37.90;70,37798;1
4732;29.23;70,36214;1
4733;55.61;70,35902;1
4735;54.11;70,35158;1
4736;36.74;70,34448;1
4738;63.30;70,33791;1
4739;66.17;70,33704;1
4741;56.31;70,32977;1
4742;38.58;70,32307;1
4744;54.42;70,31434;1
4745;49.53;70,30996;1
4747;34.03;70,29807;1
4748;37.54;70,29117;1
4750;51.66;70,27908;1
4751;59.51;70,27682;1
4753;62.33;70,26905;1
4754;47.07;70,26417;1
4756;46.85;70,25233;1
4757;30.01;70,24387;1
4759;62.92;70,23394;1
4760;47.24;70,22911;1
4762;69.28;70,22618;1
4763;46.17;70,22113;1
4765;49.96;70,20877;1
4766;54.80;70,20554;1
4768;72.13;70,20015;1
4769;31.29;70,19199;1
4771;39.97;70,17608;1
4772;37.91;70,16932;1
4774;35.35;70,15302;1
4775;41.58;70,14704;1
4777;55.70;70,1364;1
4778;34.24;70,12888;1
4780;46.14;70,11949;1
4781;31.78;70,11147;1
4783;44.66;70,09816;1
4784;37.33;70,09131;1
4786;25.15;70,07668;1
4787;49.27;70,07233;1
4789;66.93;70,06816;1
4790;56.83;70,0654;1
4792;60.28;70,05869;1
4793;81.37;70,06104;1
4795;87.19;70,06421;1
4796;74.11;70,06506;1
4798;59.78;70,05827;1
4799;48.91;70,05387;1
4801;63.50;70,04972;1
4802;56.35;70,04687;1
4804;58.88;70,0397;1
4805;60.09;70,03764;1
4807;37.88;70,02544;1
4808;41.49;70,0195;1
4810;46.79;70,00659;1
4811;36.11;69,99954;1
4813;37.42;69,98792;1
4814;49.15;69,9836;1
4816;61.98;69,97961;1
4817;46.95;69,97483;1
4819;65.36;69,97103;1
4820;54.19;69,96776;1
4822;68.17;69,96505;1
4823;48.21;69,96054;1
4825;50.26;69,95021;1
4826;32.40;69,94243;1
4828;33.36;69,92672;1
4829;44.84;69,92152;1
4831;60.40;69,91315;1
4832;31.65;69,90524;1
4834;39.45;69,8911;1
4835;30.43;69,88293;1
4837;62.59;69,87665;1
4838;35.53;69,86955;1
4840;58.08;69,86156;1
4841;37.59;69,85489;1
4843;50.46;69,84377;1
4844;58.89;69,84151;1
4846;58.21;69,83208;1
4847;40.63;69,82605;1
4849;37.16;69,81492;1
4850;63.87;69,81369;1
4852;61.43;69,80847;1
4853;36.44;69,8016;1
4855;78.24;69,79734;1
4856;46.67;69,79258;1
4858;59.42;69,78604;1
4859;39.22;69,77975;1
4861;34.41;69,7638;1
4862;31.58;69,75595;1
4864;43.63;69,74306;1
4865;45.35;69,73805;1
4867;65.20;69,73249;1
4868;62.70;69,73105;1
4870;28.69;69,71709;1
4871;53.99;69,71386;1
4873;64.49;69,71008;1
4874;55.91;69,70725;1
