
Iteration; Rate; AvgRate
3301;36.95;60,80731;
3302;37.50;60,80025;
3303;35.39;60,79256;
3304;50.61;60,78948;
3305;53.95;60,78741;
3306;43.40;60,78215;
3307;33.38;60,77386;
3308;36.21;60,76644;
3309;31.44;60,75758;
3310;34.10;60,74953;
3311;36.82;60,7423;
3312;35.61;60,73471;
3313;39.12;60,72819;
3314;49.84;60,7249;
3315;41.29;60,71904;
3316;54.14;60,71705;
3317;37.34;60,71001;
3318;39.31;60,70356;
3319;42.59;60,6981;
3320;43.73;60,69299;
3321;41.47;60,6872;
3322;45.57;60,68265;
3323;46.60;60,67841;
3324;36.93;60,67126;
3325;43.64;60,66614;
3326;38.04;60,65934;
3327;40.85;60,65339;
3328;41.00;60,64748;
3329;43.30;60,64227;
3330;30.38;60,63318;
3331;48.12;60,62942;
3332;34.38;60,62154;
3333;39.83;60,6153;
3334;36.25;60,608;
3335;30.86;60,59908;
3336;35.36;60,59151;
3337;41.00;60,58564;
3338;30.66;60,57668;
3339;38.10;60,56994;
3340;47.13;60,56592;
3341;59.51;60,5656;
3342;24.42;60,55479;
3343;45.27;60,55022;
3344;43.06;60,54499;
3345;33.51;60,5369;
3346;53.45;60,53478;
3347;39.59;60,52853;
3348;41.97;60,52298;
3349;50.39;60,51996;
3350;43.36;60,51484;
3351;31.98;60,50632;
3352;48.27;60,50267;
3353;47.65;60,49883;
3354;34.28;60,49102;
3355;59.81;60,49081;
3356;43.80;60,48584;
3357;32.69;60,47756;
3358;30.97;60,46877;
3359;25.47;60,45835;
3360;25.51;60,44795;
3361;44.73;60,44328;
3362;43.19;60,43814;
3363;31.73;60,4296;
3364;46.10;60,42534;
3365;41.11;60,4196;
3366;41.37;60,41394;
3367;52.50;60,41159;
3368;45.58;60,40719;
3369;40.53;60,40129;
3370;53.82;60,39934;
3371;41.26;60,39366;
3372;46.03;60,3894;
3373;44.19;60,3846;
3374;48.72;60,38115;
3375;27.83;60,3715;
3376;40.71;60,36568;
3377;24.88;60,35517;
3378;31.44;60,34661;
3379;40.93;60,34086;
3380;45.37;60,33643;
3381;44.33;60,3317;
3382;45.01;60,32717;
3383;29.75;60,31813;
3384;30.46;60,30931;
3385;62.29;60,30989;
3386;38.41;60,30343;
3387;42.20;60,29808;
3388;42.04;60,29269;
3389;36.14;60,28557;
3390;30.17;60,27668;
3391;56.95;60,2757;
3392;43.56;60,27077;
3393;48.99;60,26745;
3394;38.70;60,2611;
3395;47.36;60,2573;
3396;32.48;60,24912;
3397;45.64;60,24482;
3398;30.85;60,23616;
3399;37.43;60,22945;
3400;47.95;60,22584;
3401;47.26;60,22203;
3402;30.70;60,21335;
3403;48.66;60,20996;
3404;22.91;60,199;
3405;29.21;60,1899;
3406;35.10;60,18253;
3407;42.16;60,17724;
3408;28.49;60,16795;
3409;36.24;60,16093;
3410;32.05;60,15268;
3411;24.21;60,14215;
3412;19.75;60,13031;
3413;28.43;60,12102;
3414;23.04;60,11016;
3415;25.75;60,10009;
3416;14.24;60,08667;
3417;22.18;60,07558;
3418;34.46;60,06808;
3419;24.82;60,05777;
3420;22.46;60,04678;
3421;28.13;60,03745;
3422;25.89;60,02747;
3423;31.02;60,01899;
3424;32.60;60,01099;
3425;43.35;60,00612;
3426;27.36;59,99659;
3427;48.62;59,99327;
3428;37.86;59,98681;
3429;36.01;59,97982;
3430;43.99;59,97516;
3431;32.16;59,96705;
3432;33.15;59,95924;
3433;49.53;59,9562;
3434;37.02;59,94952;
3435;31.11;59,94112;
3436;54.65;59,93958;
3437;32.61;59,93163;
3438;34.03;59,9241;
3439;46.29;59,92014;
3440;40.36;59,91445;
3441;25.88;59,90456;
3442;40.99;59,89906;
3443;27.49;59,88965;
3444;47.89;59,88617;
3445;41.83;59,88092;
3446;31.95;59,87282;
3447;33.04;59,86503;
3448;48.69;59,86179;
3449;32.15;59,85375;
3450;40.44;59,84813;
3451;43.96;59,84352;
3452;55.78;59,84234;
3453;38.92;59,83628;
3454;53.13;59,83434;
3455;39.79;59,82854;
3456;34.95;59,82134;
3457;49.07;59,81823;
3458;47.18;59,81458;
3459;36.16;59,80774;
3460;36.45;59,80099;
3461;49.29;59,79795;
3462;27.28;59,78856;
3463;37.32;59,78207;
3464;30.46;59,77361;
3465;34.09;59,7662;
3466;40.88;59,76075;
3467;33.04;59,75304;
3468;38.20;59,74682;
3469;28.61;59,73785;
3470;34.45;59,73056;
3471;37.12;59,72405;
3472;43.35;59,71933;
3473;43.57;59,71468;
3474;25.52;59,70484;
